"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-39288.2288944724,-6.69572696294147e-06,4.95953599106458e-05,2.3078088103343e-06,6.14953051208758e-05,-2.18012944980867e-06,5.54728214397746e-05
-38060.6108040201,-2.01865854900877e-05,5.33618546508198e-05,-1.06521620540923e-05,6.53920732672427e-05,-1.5363375151311e-05,5.8663958554139e-05
-36832.9927135678,-3.62869206428177e-05,5.84405448414462e-05,-2.5903526309351e-05,6.98845622318026e-05,-3.15344024246551e-05,6.35357167388844e-05
-35605.3746231156,-5.52723604601738e-05,6.39713520045409e-05,-4.39615801323278e-05,7.51165380206559e-05,-5.03532081071024e-05,6.9198810893066e-05
-34377.7565326633,-7.71457419908691e-05,6.92841965550147e-05,-6.48324525249041e-05,8.07496051834722e-05,-7.19996833746054e-05,7.47556413278945e-05
-33150.1384422111,-0.000100996587627761,7.4793299177183e-05,-8.83447748035695e-05,8.66479753840295e-05,-9.56888527184958e-05,8.04669333997123e-05
-31922.5203517588,-0.000126849436269733,8.23273703466665e-05,-0.000114476739090097,9.32704703207499e-05,-0.000121476500212584,8.79021117668184e-05
-30694.9022613065,-0.000154855916524588,9.20467744659433e-05,-0.000141000574929964,0.000103052847925479,-0.000148433873292664,9.75073713150563e-05
-29467.2841708543,-0.000183655605331478,0.000105418235791794,-0.00016728739863499,0.000116469590294688,-0.000175850850999631,0.000110536874429518
-28239.666080402,-0.0002124015770067,0.000121115224676132,-0.000194345953078681,0.000133297052189995,-0.00020324165638303,0.000127245546398383
-27012.0479899497,-0.000241606700209461,0.000139523248054709,-0.000219136258341653,0.000153679133628246,-0.000230739623152059,0.000146955050901792
-25784.4298994975,-0.000268556790665083,0.000160131419704524,-0.00024278828662453,0.000176529827760099,-0.000257573302133039,0.000168138388780814
-24556.8118090452,-0.000295607330042679,0.00018111504831755,-0.000266897410508961,0.000200915629925961,-0.000282940791676875,0.00019091097134881
-23329.193718593,-0.000322038020126283,0.000202706240489658,-0.000288889477564027,0.000226543276908957,-0.000306976788934222,0.000214555824371057
-22101.5756281407,-0.000346962974437154,0.000224455564168499,-0.000309300373647749,0.000252988801554932,-0.000329844870874643,0.000238693885439083
