"","depth","upper_age","lower_age","TIC_percent","N_percent","C_percent","TOC_percent","TC_TN","d13C","LOI375","sand","coarsesilt","finesilt","clay"
"744",5407,257663.68,257887.89,0,0.27,2.92,2.92,10.81,-27.56,0.0280578488505791,0.0972715118227234,0.452053197290516,0.38768110533684,0.0359363366993416
"745",5412,257887.89,258112.11,0,0.27,2.79,2.79,10.33,-28.18,0.03,0.0324770696047511,0.526936358599221,0.138627088986279,0.271959482809749
"746",5417,258112.11,258336.32,0,0.29,3.22,3.22,11.1,-28.12,0.0189552079295515,0,0.0841041585910301,0.158671881056727,0.738223960352242
"747",5422,258336.32,258560.54,0,0.23,1.6,1.6,6.96,-27.71,0.0161345930213458,0,0.299923255829233,0.121328197783287,0.562613953366134
"748",5427,258560.54,258784.75,0,0.27,2.63,2.63,9.74,-28.26,0.019,0,0.297775825027758,0.112637375416376,0.570586799555865
"749",5432,258784.75,259008.97,0,0.27,2.25,2.25,8.33,-28.49,0.0180580722305811,0.110391804143938,0.289121932631187,0.452756134737626,0.129672056256668
"750",5437,259008.97,259233.18,0,0.28,2.97,2.97,10.61,-28.13,0.0177715370077147,0.00701778937017832,0.292967220079676,0.286658206696598,0.395585246845833
"751",5442,259233.18,259457.4,0,0.13,1.14,1.14,8.77,-26.77,0.0226603414855507,0.00381404179603524,0.262851992882731,0.168356738094097,0.542316885741586
"752",5447,259457.4,259681.61,0,0.4,6.2,6.2,15.5,-26.98,0.0244694428720628,0.00252182651995516,0.250705169287578,0.12080321593435,0.601500345386054
"753",5452,259681.61,259905.83,0,0.3,3.4,3.4,11.33,-28.08,0.0262784635743635,0.00122966887545465,0.238558887429274,0.0732518146167312,0.660681165504177
"754",5457,259905.83,260130.04,0,0.28,2.75,2.75,9.82,-28.22,0.0268116183881173,0,0.238883816118827,0.0612746851327147,0.673029880360341
"755",5462,260130.04,260354.26,0,0.1,0.61,0.61,6.1,-26.85,0.0317042492570416,0,0.0808725222887509,0.297901982168999,0.589521246285208
"756",5467,260354.26,260578.48,0,0.11,0.79,0.79,7.18,-26.81,0.0403497605234979,0.0171568565615705,0.416408053944081,0,0.525143622391434
"757",5472,260578.48,261475.34,0,0.15,1.41,1.41,9.4,-26.25,0.043624537636248,0.0903104193631162,0.35865089428654,0.000968711469687336,0.505445437244409
"758",5492,261475.34,261699.55,0,0.14,1.18,1.18,8.43,-26.09,0.0415602173356028,0.0390365226303555,0.280620056896173,0.301164729611633,0.338228419192336
"759",5497,261699.55,261923.77,0,0.15,1.21,1.21,8.07,-26.49,0.0441208682912076,0.0687474097774905,0.346461765884641,0.155835224398358,0.384834731648302
"760",5502,261923.77,262147.98,0,0.16,1.34,1.34,8.38,-26.64,0.0394305627643053,0.0296107362561227,0.309263809592641,0.250748572667544,0.371085193190776
"761",5507,262147.98,262372.2,0,0.16,1.29,1.29,8.06,-25.82,0.0403407618134073,0,0.29411142720111,0,0.665547810985483
"762",5512,262372.2,262596.41,0,0.22,1.6,1.6,7.27,-26.41,0.0392606187626057,0,0.205813843428125,0,0.754925537809269
"763",5517,262596.41,262820.63,0,0.35,4.8,4.8,13.71,-27.35,0.033645515646455,0,0.0531613789116138,0.380227578232275,0.532965527209656
"764",5522,262820.63,263068.4,0,0.49,9.42,9.42,19.22,-27.24,0.0425743756857453,0,0.244353827353537,0.160015472350163,0.552128121571273
"765",5527,263068.4,263410.42,0,0.4,6.88,6.88,17.2,-28.01,0.0334268581478235,0.17325422039147,0.322687075021911,0.372178634238971,0.0984532121998239
"766",5532,263410.42,263752.44,0,0.38,6.02,6.02,15.84,-27.93,0.0359951038849034,0.0923574540201498,0.410984771821711,0.170874860339488,0.289787809933749
"767",5537,263752.44,264094.46,0,0.36,5.67,5.67,15.75,-27.52,0.0514591137711939,0.000459113771193913,0.0507231616526844,0.305427592796715,0.591084055931944
"768",5542,264094.46,264436.48,0,0.27,3.12,3.12,11.56,-27.92,0.0270686415396676,0.00820780368893061,0.0944786117077458,0.410150436568829,0.459680778186893
"769",5547,264436.48,264778.5,0,0.23,2.51,2.51,10.91,-27.73,0.011,0.55922362248554,0.13040577376687,0.29937060374759,0
"770",5552,264778.5,265120.52,0,0.2,1.86,1.86,9.3,-27.46,0.025,0,0.50315416302233,0.222562266173843,0.249830832604466
"771",5557,265120.52,265462.54,0,0.2,1.84,1.84,9.2,-27.39,0.0218859711161188,0,0.361780224058849,0.359246035896081,0.257201797812832
"772",5562,265462.54,265804.56,0,0.21,2.03,2.03,9.67,-27.6,0.0283403973276374,0,0.382234437413076,0.352765562586924,0.236244702004272
"773",5567,265804.56,266146.58,0,0.19,1.59,1.59,8.37,-27.08,0.0237524381871365,0.0235341346199103,0.451048763742729,0.472709684093735,0.0297074175436257
"774",5572,266146.58,266488.6,0,0.19,1.58,1.58,8.32,-27.07,0.0228143291105908,0.0496740757460362,0.612153367378604,0.0447881010824916,0.270570126682277
"775",5577,266488.6,267172.64,0,0.18,1.5,1.5,8.33,-27.14,0.0262378086170106,0,0.277331716969806,0.490287187338699,0.205524382765979
"776",5587,267172.64,267514.66,0,NA,NA,NA,NA,-25.49,0.0839587582714977,0,0,0.596246035896044,0.320309833987283
"777",5592,267514.66,267856.68,0,0.12,0.8,0.8,6.67,-25.45,0.126290784263919,0,0,0,0.873709215736081
"778",5597,267856.68,269908.79,0,0.1,0.6,0.6,6,-25.64,0.102462867138785,0,0.0049257342775693,0.268518381626835,0.623741178794127
"779",5627,269908.79,270250.81,0,0.12,0.83,0.83,6.92,-26.24,0.0230489498651364,0,0.257811145010047,0.457461551483499,0.26262940377618
"780",5632,270250.81,270592.83,0,0.14,0.9,0.9,6.43,-26.38,0.0248471482904037,0,0.183847148290404,0.534772877064814,0.256532826354379
"781",5637,270592.83,270934.85,0,0.11,0.8,0.8,7.27,-26.06,0.0255474480151211,0,0.153116950220438,0.614773534971764,0.206562066792676
"782",5642,270934.85,271276.87,0,0.18,0.97,0.97,5.39,-26.79,0.017,0.0725735029954239,0.390834993275579,0.234127265374472,0.285464238354525
"783",5647,271276.87,271618.89,0,0.17,1.04,1.04,6.12,-26.82,0.016,0.212774932944071,0.188320333454978,0.5832207502737,0
"784",5652,271618.89,271960.91,0,0.18,1.11,1.11,6.17,-26.66,0.011279304028812,0.244558608057624,0.144199502877723,0.599962585035841,0
"785",5657,271960.91,272302.93,0,0.17,1,1,5.88,-26.59,0.0128876123566747,0.247775224713349,0.145348294540482,0.593988868389494,0
"786",5662,272302.93,272644.95,0,0.18,1.21,1.21,6.72,-26.83,0.0144959206845377,0.250991841369075,0.146497086203241,0.588015151743146,0
"787",5667,272644.95,272986.97,0,0.28,2.57,2.57,9.18,-27.54,0.0161042290124007,0.254208458024801,0.147645877866001,0.582041435096797,0
"788",5672,272986.97,273328.99,0,0.49,9.26,9.26,18.9,-27.11,0.0177125373402634,0.257425074680527,0.14879466952876,0.57606771845045,0
"789",5677,273328.99,273671.01,0,0.4,7.4,7.4,18.5,-26.89,0.02,0.302863506663301,0.201814543539406,0.475321949797293,0
"790",5682,273671.01,274013.03,0,0.36,6.13,6.13,17.03,-26.63,0.021,0.195437705611907,0.402324912300448,0.0989317533316507,0.282022246047609
"791",5687,274013.03,274355.05,0,0.24,2.88,2.88,12,-26.79,0.0217003000122245,0,0.278006000244489,0.43369129964549,0.267602400097796
"792",5692,274355.05,274697.07,0,0.21,1.94,1.94,9.24,-26.45,0.021,0,0.178836831274947,0.800163168725053,0
"793",5697,274697.07,275039.09,0,0.19,1.36,1.36,7.16,-26.59,0.0229836827513046,0,0.292477848041746,0.540669007196513,0.143869462010436
"794",5702,275039.09,275381.11,0,0.16,1.15,1.15,7.19,-26.22,0.0227981999266444,0,0.077237801540467,0.751358598312822,0.148605400220067
"795",5707,275381.11,275723.13,0,0.15,1.1,1.1,7.33,-26.21,0.129270981066338,0,0.000882782904413717,0.143161073345785,0.726685162683462
"796",5712,275723.13,276065.15,0,0.13,0.72,0.72,5.54,-26.05,0.134943733236018,0,0.0194675498357801,0.349051949981753,0.4962207502737
"797",5717,276065.15,277433.22,0,0.13,0.71,0.71,5.46,-26.12,0.0885135005501799,0,0,0.483489499572082,0.427996999877738
"798",5737,277433.22,277775.24,0,0.15,0.99,0.99,6.6,-25.82,0.0205540133848482,0,0.397091527068696,0.189404348006054,0.393468116002018
"799",5742,277775.24,278117.26,0,0.16,0.65,0.65,4.06,-25.71,0.017,0.0118979789144937,0.568270082479825,0.0592212924037877,0.343610646201894
"800",5747,278117.26,278459.28,0,0.18,0.73,0.73,4.06,-25.91,0.0182785904769467,0.0137658997953938,0.569605255485589,0.0672096149063391,0.331954613662821
"801",5752,278459.28,279143.32,0,0.18,0.81,0.81,4.5,-25.82,0.0264988332870065,0.0402136375321079,0.559240601507688,0.0618485869867349,0.312654913152246
"802",5762,279143.32,279485.34,0,0.17,1.09,1.09,6.41,-25.77,0.0176481618373165,0.0246106593685562,0.604111028976101,0,0.353630149818026
"803",5767,279485.34,279827.36,0,0.15,1.11,1.11,7.4,-25.71,0.018,0,0.540244253214068,0.0458022082404833,0.396034933085038
"804",5772,279827.36,280169.38,0,0.17,0.97,0.97,5.71,-25.85,0.0164853718451756,0,0.331450830063585,0.290017270890795,0.362561155355268
"805",5777,280169.38,280511.4,0,0.16,0.79,0.79,4.94,-25.86,0.0303743430779147,0,0.608070891156903,0.04734621345782,0.314208552307362
"806",5782,280511.4,280853.42,0,0.18,0.93,0.93,5.17,-26.23,0.0528109569149472,0.0777314829793668,0.510807947393558,0.205542439894314,0.153488268509309
"807",5787,280853.42,281195.44,0,0.2,0.97,0.97,4.85,-26.25,0.0228143291105908,0.00686982290814198,0.507492405646617,0.240227087624273,0.222596354710376
"808",5792,281195.44,281537.46,0,0.18,0.89,0.89,4.94,-26.4,0.0217524381871365,0,0.50637208099385,0.267933997310288,0.203189045321589
"809",5797,281537.46,281879.48,0,0.18,1,1,5.56,-26.28,0.0166384097689058,0,0.345090029831856,0.486441101785803,0.151830458613435
"810",5802,281879.48,282221.5,0,0.2,1.22,1.22,6.1,-26.87,0.018,0,0.494087768928951,0.341254317722693,0.147543884464475
"811",5807,282221.5,282563.52,0,NA,NA,NA,NA,-28.26,0.019452738199362,0.0295521372344512,0.501512377620415,0.315920480771929,0.132562266173843
"812",5812,282563.52,282905.54,0,0.3,2.5,2.5,8.33,-28.31,0.0289414836188016,0,0.246327751925272,0.372540931371558,0.352189833084368
"813",5817,282905.54,283247.56,0,0.33,3.05,3.05,9.24,-27.97,0.0356215319968641,0,0.0756882944666041,0.363723554771402,0.52496661876513
"814",5822,283247.56,283589.58,0,0.45,6.66,6.66,14.8,-27.71,0.0499287345338809,0,0.00222430338985043,0.0189767025426817,0.928870259533587
"815",5827,283589.58,NA,0,0.58,9.98,9.98,17.21,-27.87,0.0895941246618841,0,0,0,0.910405875338116
